2021-04-01 19:20:52.294 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-01 19:20:52.301 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-01 19:20:52.304 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=65448:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-01 19:21:00.117 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-01 19:25:20.629 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-01 19:25:20.633 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-01 19:25:20.634 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=49188:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-01 19:25:27.872 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-01 19:29:22.471 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-01 19:29:22.476 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
2021-04-01 19:29:22.477 INFO  org.glowroot - Java args: -javaagent:C:\src\Projeto\glowroot\glowroot.jar -javaagent:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\lib\idea_rt.jar=49252:C:\Users\lucas\IntelliJ IDEA Community Edition 2020.2.3\bin
2021-04-01 19:29:30.119 INFO  org.glowroot - UI listening on 127.0.0.1:4000 (to access the UI from remote machines, change the bind address to 0.0.0.0, either in the Glowroot UI under Configuration > Web or directly in the admin.json file, and then restart JVM to take effect)
2021-04-01 19:35:28.756 INFO  org.glowroot - Glowroot version: 0.13.5, built 2019-07-23 01:30:08 +0000
2021-04-01 19:35:28.758 INFO  org.glowroot - Java version: 11.0.4 (AdoptOpenJDK / Windows 10)
